point_res_7,count
608807015522762751,2
608806851458367487,1
608807107411574783,2
608807023324168191,1
608798018589687807,2
609312894672175103,2
608819025861935103,3
608796523454529535,1
608798145559658495,1
608796858495533055,4
608807136520044543,1
608803165671784447,1
608802371639705599,1
608801910887022591,4
608803003184447487,1
608803003268333567,4
608819056916561919,1
608795744471613439,2
609313436475588607,2
608796939965693951,1
609312283696300031,3
608796067751788543,1
609312823570333695,1
608803269371756543,1
608819062050390015,1
608819068174073855,1
608803210483728383,1
608801977593233407,2
608797229305561087,2
608802380330303487,4
608819071546294271,10
608803356378398719,8
608795745847345151,1
608795746115780607,1
608795787505172479,1
608803321196576767,1
608803329853620223,1
608803267794698239,1
608803352989401087,1
608803301399461887,1
608802015425855487,2
608819083240013823,4
608796085837627391,1
608806859175886847,1
608801819988066303,5
609312891031519231,2
608802455207018495,2
609312284283502591,2
608845313142161407,1
608802210679095295,1
608801998128545791,5
608802464501596159,1
608802431769247743,1
608802592411090943,1
608801871276015615,1
608797069670350847,1
608811962133905407,1
608795764084178943,1
608802749982703615,1
608803207916814335,1
608803325306994687,1
608801867400478719,1
608802943893766143,1
608802395765342207,1
608796045320650751,1
608797032877916159,2
608797017811976191,1
608803283397509119,1
609312899822780415,1
608797281029718015,2
608802635780194303,11
608802764494995455,1
608845469086384127,2
609312823234789375,3
609312823117348863,1
609312077806305279,1
608819007088230399,1
608798149267423231,2
608802765350633471,1
609311980951437311,1
609312388184801279,1
608796175293743103,1
608796170210246655,5
609312394140712959,1
608802638548434943,1
609313439696814079,1
609312421739233279,1
609312858450165759,2
608819050440556543,2
609312855799365631,2
609312821607399423,1
609312821640953855,1
608797253431197695,2
609312287236292607,1
609312018096193535,1
608801826430517247,2
608802434420047871,5
608803256285528063,1
608796168096317439,4
608802936746672127,1
608795912025669631,1
608803209141551103,2
608819021348863999,2
608802802495389695,1
608801894395019263,1
608844342613770239,1
608819254132735999,1
608803319770513407,1
608802807713103871,1
608798029075447807,1
608803248970661887,1
609312859272249343,1
608802421686140927,1
608801890838249471,1
608796050404147199,3
609312148471939071,1
608803174966362111,1
608802390010757119,1
608803310475935743,1
608801910299820031,3
608803357821239295,1
608818922816274431,1
608796051628883967,7
608802659956162559,1
608798039326326783,1
608797068428836863,1
609312834441969663,2
608802382192574463,2
608802017959215103,1
608802384709156863,1
608797284150280191,1
608797269889646591,1
608796910018363391,1
608803251252363263,6
608801810693488639,1
608796018477105151,1
609312332249563135,1
609312330370514943,1
608845307874115583,2
608802577965907967,1
608796521894248447,1
608802373921406975,1
608803277693255679,1
608795759705325567,1
608802031850749951,1
608802683746254847,1
609312854708846591,1
609312425228894207,8
609312317636607999,2
609313432314839039,1
609313167905914879,2
609313170472828927,1
608796054313238527,1
608802382242906111,1
609312823285121023,1
608797033582559231,1
608796105903177727,1
608798165943975935,1
608803249608196095,1
608796173632798719,1
608801805744209919,1
608818988968837119,1
608807058757648383,1
608795745562132479,1
608819005527949311,1
608818850338701311,1
608802150885097471,1
608818989304381439,1
608801882550304767,1
608796067735011327,1
608801909309964287,1
609312889018253311,1
608803351445897215,1
608796055437311999,1
608802410848059391,1
608798057294725119,1
608819011903291391,2183084
608801901894434815,531
608801790091067391,84412
609313435032748031,24
608819011450306559,21567
608802247001767935,1058
608818994253660159,196
608819055893151743,52
608818910568906751,252
608818975932940287,1158
608802032152739839,46
609312391372472319,237
608797064536522751,978
609312120353325055,14
608818982291505151,1216
608801800023179263,247
608803200132186111,2343
608796071912538111,61
608798157874135039,9
608798168175345663,1552
608803278146240511,573
608801871997435903,970
608802664603451391,89
608818981486198783,2291
608819060188119039,1020
608845300760575999,1810
609313167452930047,13
608801865370435583,4523
608801806163640319,210
608818859213848575,1130
608818982643826687,3369
608818980999659519,1776
608802632642854911,39
608803289252757503,928
608803199310102527,98
608818970044137471,542
608801843895599103,208
608802034300223487,2451
608818985596616703,95
608803196407644159,134
608801856478511103,407
608819072804585471,492
608819090118672383,1975
608845333560033279,2085906
608845295559639039,4235
608803220281622527,1176
608819011265757183,6047
608801787641593855,34408
608818927698444287,202
608818980529897471,1095
608801842805080063,2219
608801844533133311,1489
608802244569071615,7244
608818970748780543,966
608818910619238399,180
608803199494651903,852
609312104884731903,10
609313414631653375,49
608819048058191871,98
608803200199294975,875
608801842402426879,23
608802631988543487,347
608798040114855935,71
608818994907971583,291
608801818025132031,203
608801816934612991,996
608818983063257087,1526
608801789839409151,343
608819014151438335,54779
608803201793130495,955
608801843778158591,1067
608819036330917887,138
608802238495719423,578
608803207698710527,185
608818972661383167,848
608819013597790207,1060
608818977040236543,812
608818988415188991,442
608803289303089151,576
609313164097486847,142
608819093138571263,2362
608819021030096895,103
608796058473988095,138
608796114509889535,602
608803266200862719,99
609312377833259007,96
609312377900367871,241
608818980815110143,113
608818980932550655,2059
608818978667626495,2073
608818972711714815,135
608801809586192383,754
608801805660323839,43
608802941041639423,98
608802033763352575,13
608818977442889727,1433
608819093155348479,3527
608801794117599231,2535
609312270341636095,4905
608799920656220159,32
608798179667738623,32
608802734883209215,72
608803288531337215,1215
608801871796109311,3155
608819012624711679,1255
608818997021900799,906
608801857418035199,1049
608845333073494015,448
608803191189929983,35
609313448756510719,122
608801788950216703,1289
608845301196783615,2039
608802378434478079,321
608801871108243455,2158
608801901424672767,205
608845333526478847,32882
608801830339608575,1021
608803196659302399,307
608819013480349695,128410
608803237176279039,830
608801810374721535,199
608818983012925439,773
608819013144805375,16608
608798165927198719,271
608801900552257535,100
608803197212950527,493
609313413641797631,228
608801903085617151,265
608803206104875007,378
609312373924167679,27
609312408132911103,1692
608802617174261759,2
608819013732007935,15815
608818980110467071,1433
608845297338023935,41152
609313435301183487,104
608802244032200703,40
608819021432750079,11924
608798162571755519,243
608845299435175935,2354
608803205500895231,1006
608818968416747519,984
608818973852565503,237
608798163091849215,10106
608798055617003519,43
608801801365356543,81
608801843174178815,298
608802793469247487,114
608798155760205823,55
608818980362125311,6156
608818928017211391,692
608819013849448447,6832
608798168477335551,7236
608802034132451327,48
608801866880385023,1042
608845333157380095,953
608818980798332927,790
609312378017808383,248
608818972409724927,441
608802641534779391,454
608819085874036735,364
608819022305165311,475
608798063233859583,324
608797951615041535,35
608845301280669695,711
608819091796393983,3356
608801878674767871,188
608818969171722239,928
608818969188499455,793
608818988431966207,448
608819038679728127,350
608801794620915711,2601
608803207296057343,71
608818993280581631,1045
608801843711049727,263
608802635612422143,107
608818970027360255,440
608819024536535039,72
608798038437134335,704
609312270274527231,127
608801886727831551,293
608803285427552255,1693
609290390100508671,9913
608802636266733567,1639
608802732937052159,34
608803237394382847,2815
609312377497714687,166
608801816481628159,1485
608801865420767231,3220
608818973064036351,143
608819092165492735,2643
608819014067552255,749
608801844583464959,1798
608802943390449663,41
608801842100436991,163
608802244401299455,1204
608801843576831999,363
608803220617166847,1007
608801801298247679,74
609312121896828927,688
608802578469224447,593
608803196273426431,242
608818999169384447,1667
609312235898011647,20
609312410867597311,594
608819072435486719,498
608819042857254911,253
608802687823118335,297
608798008254922751,936
608801878792208383,541
608795780995612671,4
608802735503966207,214
608819080673099775,556
608818976704692223,938
608819094447194111,64
608801864783233023,129
608802440761835519,66
608802376857419775,183
608801866561617919,128
608798042262339583,688
608798167957241855,97
608819005192404991,489
608802432658440191,29
608803211272257535,203
608818928335978495,997
608818982526386175,1354
608819051010981887,206
609312394207821823,224
608802707620233215,10
608819092635254783,193
608802341843369983,158
608802373082546175,132
608801868641992703,193
608798054308380671,16
608844285151805439,409
608803237612486655,14
608796073053388799,21
608818968584519679,285
608801873943592959,1047
608801843979485183,884
608802032488284159,121
609312287504728063,94
608795740243755007,29
608798149804294143,25
608818973332471807,377
608819094782738431,149
608845333761359871,523
609313414212222975,139
608803237058838527,33
608819089145593855,111
609312275760676863,174
608845297656791039,197
608819083994988543,374
608802635796971519,13
608802708693975039,19
608845301180006399,191
609312290189082623,57
608818972090957823,210
608803201625358335,51
609312834408415231,322
608803248702226431,2036
608795740747071487,26
608803207665156095,110
608818981872074751,417
608801842704416767,305
608818971721859071,3886
609312393670950911,107
608818979338715135,139
608803280545382399,58
608801800811708415,742
608819048544731135,233
608803206591414271,447
608818975983271935,978
608819093423783935,839
608819020325453823,387
608802090587783167,359
608803219459538943,473
608795745696350207,50
608802700171149311,401
608802694349455359,298
609312152230035455,131
609312378789560319,13
608844284984033279,126
608797281080049663,112
608818973198254079,150
608802710287810559,108
608797014657859583,44
608798022482001919,1165
608798042329448447,68
608819057470210047,20
608818993649680383,126
608798017163624447,825
608819094229090303,185
608801903035285503,349
609312122165264383,17
609313167150940159,102
608819072536150015,123
608803275377999871,58
609313169281646591,182
608819082719920127,25
609313163459952639,165
608801842184323071,950
608818972845932543,494
608801861880774655,105
608801866494509055,476
608818996787019775,591
608798166380183551,17
608797068747603967,65
608801859850731519,330
608798026307207167,4
608819084011765759,128
608803288061575167,203
608802633095839743,1832
608803325155999743,2033
608798009446105087,24
608802013362257919,2
608802227405979647,63
609313450752999423,133
608801820239724543,470
608796064127909887,15
